cluster,data_hora,vento
cluster_S_1,1996-04-01,4.811222074604
cluster_S_1,1996-05-01,3.31942888513315
cluster_S_1,1996-06-01,4.5155905111269
cluster_S_1,1996-07-01,4.75645525891913
cluster_S_1,1996-08-01,4.7392062427527
cluster_S_1,1996-09-01,5.01071337450868
cluster_S_1,1996-10-01,5.07467430608015
cluster_S_1,1996-11-01,4.77559036151517
cluster_S_1,1996-12-01,3.88863835570474
cluster_S_1,1997-01-01,4.66063882630785
cluster_S_1,1997-02-01,4.06002680761242
cluster_S_1,1997-03-01,3.79450656041732
cluster_S_1,1997-04-01,4.16629869550708
cluster_S_1,1997-05-01,4.57258709767475
cluster_S_1,1997-06-01,5.80761848140606
cluster_S_1,1997-07-01,4.91214673992447
cluster_S_1,1997-08-01,4.95415443248919
cluster_S_1,1997-09-01,4.61698522571953
cluster_S_1,1997-10-01,5.93761430062482
cluster_S_1,1997-11-01,4.98231539176848
cluster_S_1,1997-12-01,4.73043389966131
cluster_S_1,1998-01-01,4.41423480730662
cluster_S_1,1998-02-01,4.42011757415292
cluster_S_1,1998-03-01,4.33357842042187
cluster_S_1,1998-04-01,5.23284019283835
cluster_S_1,1998-05-01,4.43147588319449
cluster_S_1,1998-06-01,4.59029434866414
cluster_S_1,1998-07-01,5.06245464042531
cluster_S_1,1998-08-01,5.02124608767922
cluster_S_1,1998-09-01,5.33476269693866
cluster_S_1,1998-10-01,5.23220895356126
cluster_S_1,1998-11-01,4.68864541363955
cluster_S_1,1998-12-01,4.74630175878527
cluster_S_1,1999-01-01,4.20312253329297
cluster_S_1,1999-02-01,3.91163835855061
cluster_S_1,1999-03-01,4.09022199702258
cluster_S_1,1999-04-01,4.43544093469968
cluster_S_1,1999-05-01,5.05760988042577
cluster_S_1,1999-06-01,4.38659914795429
cluster_S_1,1999-07-01,5.15313384818788
cluster_S_1,1999-08-01,5.34135716650725
cluster_S_1,1999-09-01,5.41190483063037
cluster_S_1,1999-10-01,5.60087754271233
cluster_S_1,1999-11-01,4.59429454041564
cluster_S_1,1999-12-01,5.0069673566819
cluster_S_1,2000-01-01,4.07267312962002
cluster_S_1,2000-02-01,4.23157856138942
cluster_S_1,2000-03-01,4.57940727855449
cluster_S_1,2000-04-01,4.30607549747338
cluster_S_1,2000-05-01,4.76347027013549
cluster_S_1,2000-06-01,5.22457805491178
cluster_S_1,2000-07-01,4.99408826266702
cluster_S_1,2000-08-01,4.48359544281389
cluster_S_1,2000-09-01,5.37718704994312
cluster_S_1,2000-10-01,4.36842338066492
cluster_S_1,2000-11-01,4.38043437210733
cluster_S_1,2000-12-01,4.10537470337964
cluster_S_1,2001-01-01,4.25741606882693
cluster_S_1,2001-02-01,3.53345757661334
cluster_S_1,2001-03-01,3.70430737436718
cluster_S_1,2001-04-01,4.45657788919376
cluster_S_1,2001-05-01,4.5632385425993
cluster_S_1,2001-06-01,4.61498106872593
cluster_S_1,2001-07-01,5.37933058877063
cluster_S_1,2001-08-01,4.90599849644419
cluster_S_1,2001-09-01,5.83337242136009
cluster_S_1,2001-10-01,4.85578230632405
cluster_S_1,2001-11-01,4.20464671376856
cluster_S_1,2001-12-01,4.15881001310528
cluster_S_1,2002-01-01,4.59610814749543
cluster_S_1,2002-02-01,4.07023934935492
cluster_S_1,2002-03-01,4.22814904124739
cluster_S_1,2002-04-01,4.42636374320884
cluster_S_1,2002-05-01,4.70809353480559
cluster_S_1,2002-06-01,4.76968512303686
cluster_S_1,2002-07-01,4.82977003530384
cluster_S_1,2002-08-01,5.26865229294126
cluster_S_1,2002-09-01,5.0328475458101
cluster_S_1,2002-10-01,4.87477544016411
cluster_S_1,2002-11-01,5.08247329240491
cluster_S_1,2002-12-01,4.56065668155078
cluster_S_1,2003-01-01,4.28286558847578
cluster_S_1,2003-02-01,3.7385744052419
cluster_S_1,2003-03-01,3.88985739911811
cluster_S_1,2003-04-01,4.30697691623626
cluster_S_1,2003-05-01,5.00238286255495
cluster_S_1,2003-06-01,4.27898858816297
cluster_S_1,2003-07-01,4.69506651810586
cluster_S_1,2003-08-01,4.51614971738004
cluster_S_1,2003-09-01,4.44606550496845
cluster_S_1,2003-10-01,4.50747816312784
cluster_S_1,2003-11-01,5.01502108152303
cluster_S_1,2003-12-01,5.20956021637431
cluster_S_1,2004-01-01,4.12814204336429
cluster_S_1,2004-02-01,4.08763426798248
cluster_S_1,2004-03-01,3.9884670965041
cluster_S_1,2004-04-01,4.27138627118491
cluster_S_1,2004-05-01,4.42259610896824
cluster_S_1,2004-06-01,4.51190933839309
cluster_S_1,2004-07-01,5.71290967271044
cluster_S_1,2004-08-01,4.562779372321
cluster_S_1,2004-09-01,4.80160092023624
cluster_S_1,2004-10-01,4.97059729704706
cluster_S_1,2004-11-01,4.81465218009642
cluster_S_1,2004-12-01,4.57256543373415
cluster_S_1,2005-01-01,4.49875318027021
cluster_S_1,2005-02-01,4.16270486023877
cluster_S_1,2005-03-01,4.08357320154328
cluster_S_1,2005-04-01,4.17311421669355
cluster_S_1,2005-05-01,4.80445619127112
cluster_S_1,2005-06-01,4.2770885170334
cluster_S_1,2005-07-01,5.21013382523472
cluster_S_1,2005-08-01,5.13930305906517
cluster_S_1,2005-09-01,5.72479515275034
cluster_S_1,2005-10-01,4.65573791357089
cluster_S_1,2005-11-01,4.46034220536727
cluster_S_1,2005-12-01,4.38267522143331
cluster_S_1,2006-01-01,3.74947977668907
cluster_S_1,2006-02-01,3.74561724976001
cluster_S_1,2006-03-01,4.12021613725876
cluster_S_1,2006-04-01,3.98395573271793
cluster_S_1,2006-05-01,4.17650856386391
cluster_S_1,2006-06-01,4.97448845236794
cluster_S_1,2006-07-01,4.67311284439693
cluster_S_1,2006-08-01,5.1064851860358
cluster_S_1,2006-09-01,5.53274743225677
cluster_S_1,2006-10-01,4.51849947266295
cluster_S_1,2006-11-01,5.04684507418802
cluster_S_1,2006-12-01,4.49453391164403
cluster_S_1,2007-01-01,4.43090917323949
cluster_S_1,2007-02-01,4.43313615238136
cluster_S_1,2007-03-01,3.48315370367477
cluster_S_1,2007-04-01,4.2388800234837
cluster_S_1,2007-05-01,4.92762779722756
cluster_S_1,2007-06-01,4.94174716849773
cluster_S_1,2007-07-01,5.0719619030253
cluster_S_1,2007-08-01,5.38017183990182
cluster_S_1,2007-09-01,5.15700228618658
cluster_S_1,2007-10-01,5.09925076822367
cluster_S_1,2007-11-01,4.82273185716949
cluster_S_1,2007-12-01,3.83031536475919
cluster_S_1,2008-01-01,4.81347746315306
cluster_S_1,2008-02-01,4.25377019096448
cluster_S_1,2008-03-01,4.06941201493214
cluster_S_1,2008-04-01,3.84285011964215
cluster_S_1,2008-05-01,4.49883851819574
cluster_S_1,2008-06-01,4.52029195976644
cluster_S_1,2008-07-01,4.58668032404361
cluster_S_1,2008-08-01,5.15689473346269
cluster_S_1,2008-09-01,5.47610599766475
cluster_S_1,2008-10-01,5.27531135314314
cluster_S_1,2008-11-01,5.19177307307403
cluster_S_1,2008-12-01,4.41244808584136
cluster_S_1,2009-01-01,4.60662246145394
cluster_S_1,2009-02-01,4.21229152073761
cluster_S_1,2009-03-01,3.79189210907327
cluster_S_1,2009-04-01,3.81680696620463
cluster_S_1,2009-05-01,4.22021694502606
cluster_S_1,2009-06-01,4.5466339081409
cluster_S_1,2009-07-01,4.29302664830905
cluster_S_1,2009-08-01,5.17280823185059
cluster_S_1,2009-09-01,4.87473411144511
cluster_S_1,2009-10-01,4.60140866178511
cluster_S_1,2009-11-01,4.41871361849449
cluster_S_1,2009-12-01,4.28957902236931
cluster_S_1,2010-01-01,4.40987921252299
cluster_S_1,2010-02-01,4.40346015261981
cluster_S_1,2010-03-01,4.13617547815073
cluster_S_1,2010-04-01,4.46436549270547
cluster_S_1,2010-05-01,5.04295020881882
cluster_S_1,2010-06-01,5.12655922638618
cluster_S_1,2010-07-01,5.51418315887787
cluster_S_1,2010-08-01,5.15282401275265
cluster_S_1,2010-09-01,5.31984241596991
cluster_S_1,2010-10-01,4.41341251531755
cluster_S_1,2010-11-01,4.28492851091544
cluster_S_1,2010-12-01,4.3989583299442
cluster_S_1,2011-01-01,3.32016258224349
cluster_S_1,2011-02-01,4.13865008103144
cluster_S_1,2011-03-01,5.12403264133997
cluster_S_1,2011-04-01,3.95936138534894
cluster_S_1,2011-05-01,4.36802984825584
cluster_S_1,2011-06-01,4.76072580861274
cluster_S_1,2011-07-01,4.70388850111518
cluster_S_1,2011-08-01,6.01335684689959
cluster_S_1,2011-09-01,5.06383970496114
cluster_S_1,2011-10-01,4.86372088187747
cluster_S_1,2011-11-01,4.75306483543711
cluster_S_1,2011-12-01,4.13392529349912
cluster_S_1,2012-01-01,4.09383171617915
cluster_S_1,2012-02-01,3.73515628256669
cluster_S_1,2012-03-01,3.73902218291317
cluster_S_1,2012-04-01,3.99517342248801
cluster_S_1,2012-05-01,4.55344740367015
cluster_S_1,2012-06-01,4.05117052495713
cluster_S_1,2012-07-01,4.94421446105966
cluster_S_1,2012-08-01,5.46476178310301
cluster_S_1,2012-09-01,5.33483918805426
cluster_S_1,2012-10-01,4.87446921092605
cluster_S_1,2012-11-01,4.36761271168318
cluster_S_1,2012-12-01,4.40146435688482
cluster_S_1,2013-01-01,4.47687345149926
cluster_S_1,2013-02-01,4.23548570667006
cluster_S_1,2013-03-01,4.75551889018654
cluster_S_1,2013-04-01,4.23001880739767
cluster_S_1,2013-05-01,4.20356712322313
cluster_S_1,2013-06-01,4.17961617853011
cluster_S_1,2013-07-01,4.24153394304437
cluster_S_1,2013-08-01,5.12572741410715
cluster_S_1,2013-09-01,4.70557620667401
cluster_S_1,2013-10-01,4.98488316326715
cluster_S_1,2013-11-01,5.75165735818085
cluster_S_1,2013-12-01,4.2786087770541
cluster_S_1,2014-01-01,3.99453526864982
cluster_S_1,2014-02-01,4.41823349732152
cluster_S_1,2014-03-01,4.46704929896451
cluster_S_1,2014-04-01,4.6162469726679
cluster_S_1,2014-05-01,4.23371900469466
cluster_S_1,2014-06-01,5.18410236938125
cluster_S_1,2014-07-01,5.20955765559967
cluster_S_1,2014-08-01,4.90533054317621
cluster_S_1,2014-09-01,5.57649469219798
cluster_S_1,2014-10-01,4.7261544027868
cluster_S_1,2014-11-01,4.56698661188888
cluster_S_1,2014-12-01,4.62598846563024
cluster_S_1,2015-01-01,3.88639200194841
cluster_S_1,2015-02-01,3.72232230326819
cluster_S_1,2015-03-01,3.99499191770569
cluster_S_1,2015-04-01,4.18984013886044
cluster_S_1,2015-05-01,4.74771845544521
cluster_S_1,2015-06-01,5.11015354811342
cluster_S_1,2015-07-01,5.06115089019541
cluster_S_1,2015-08-01,5.32653574465219
cluster_S_1,2015-09-01,4.68045158559307
cluster_S_1,2015-10-01,4.77889173919791
cluster_S_1,2015-11-01,4.81333637967522
cluster_S_1,2015-12-01,4.55980685363712
cluster_S_1,2016-01-01,4.69344625361865
cluster_S_1,2016-02-01,3.97426667782846
cluster_S_1,2016-03-01,4.289790184231
cluster_S_1,2016-04-01,4.19074358030596
cluster_S_1,2016-05-01,4.10316062879807
cluster_S_1,2016-06-01,3.7866845631683
cluster_S_1,2016-07-01,5.03596993108031
cluster_S_1,2016-08-01,4.74498158962184
cluster_S_1,2016-09-01,4.65412422794631
cluster_S_1,2016-10-01,5.30321729093445
cluster_S_1,2016-11-01,4.42472052760463
cluster_S_1,2016-12-01,4.30701594866635
cluster_S_1,2017-01-01,4.07558277097957
cluster_S_1,2017-02-01,3.99828696119688
cluster_S_1,2017-03-01,4.38370137241044
cluster_S_1,2017-04-01,5.03852132970367
cluster_S_1,2017-05-01,4.87694775875873
cluster_S_1,2017-06-01,5.03332347098112
cluster_S_1,2017-07-01,5.07085651711962
cluster_S_1,2017-08-01,5.45302410210652
cluster_S_1,2017-09-01,4.83369983268264
cluster_S_1,2017-10-01,5.1710857142342
cluster_S_1,2017-11-01,4.85519071107546
cluster_S_1,2017-12-01,4.31465473494479
cluster_S_1,2018-01-01,4.37095673506861
cluster_S_1,2018-02-01,4.05018147355129
cluster_S_1,2018-03-01,3.61872985621256
cluster_S_1,2018-04-01,3.63682059287793
cluster_S_1,2018-05-01,4.4943048268312
cluster_S_1,2018-06-01,4.41893349671477
cluster_S_1,2018-07-01,4.7792581836865
cluster_S_1,2018-08-01,4.77395057281007
cluster_S_1,2018-09-01,4.49023722923077
cluster_S_1,2018-10-01,4.96658520671328
cluster_S_1,2018-11-01,5.17332319318292
cluster_S_1,2018-12-01,4.1845675902336
cluster_S_1,2019-01-01,4.19791653631184
cluster_S_1,2019-02-01,4.20492527826584
cluster_S_1,2019-03-01,4.27375988544405
cluster_S_1,2019-04-01,3.64727361281741
cluster_S_1,2019-05-01,4.5153572006496
cluster_S_1,2019-06-01,4.7423241760129
cluster_S_1,2019-07-01,4.85738387960431
cluster_S_1,2019-08-01,5.39551916460029
cluster_S_1,2019-09-01,5.06858441450425
cluster_S_1,2019-10-01,4.70960328618962
cluster_S_1,2019-11-01,4.83872386904096
cluster_S_1,2019-12-01,4.33853142254673
cluster_S_1,2020-01-01,4.11792305820054
cluster_S_1,2020-02-01,4.45313251291889
cluster_S_1,2020-03-01,4.11438803727175
cluster_S_1,2020-04-01,4.51178304247843
cluster_S_1,2020-05-01,4.77846690408413
cluster_S_1,2020-06-01,5.84465346003782
cluster_S_1,2020-07-01,5.22789565920414
cluster_S_1,2020-08-01,4.78154967228597
cluster_S_1,2020-09-01,4.89578157820951
cluster_S_1,2020-10-01,4.75650840629371
cluster_S_1,2020-11-01,4.18000154934621
cluster_S_1,2020-12-01,4.26014433172885
cluster_S_1,2021-01-01,4.82214144985655
cluster_S_1,2021-02-01,4.03776412359628
cluster_S_1,2021-03-01,4.00938645506081
cluster_S_1,2021-04-01,4.39185045611559
cluster_S_1,2021-05-01,4.08365754979758
cluster_S_1,2021-06-01,4.70400076508065
cluster_S_1,2021-07-01,4.84214210875971
cluster_S_1,2021-08-01,5.26515722528892
cluster_S_1,2021-09-01,4.99651414628432
cluster_S_1,2021-10-01,4.944075080678
cluster_S_1,2021-11-01,4.40826370448091
cluster_S_1,2021-12-01,4.36807596396412
cluster_S_2,1979-01-01,7.50049684402938
cluster_S_2,1979-02-01,6.94559558965817
cluster_S_2,1979-03-01,6.75382702037419
cluster_S_2,1979-04-01,6.37990626879422
cluster_S_2,1979-05-01,7.42652602776097
cluster_S_2,1979-06-01,6.20883481652886
cluster_S_2,1979-07-01,7.26768747631546
cluster_S_2,1979-08-01,6.55981408012631
cluster_S_2,1979-09-01,7.44427404881878
cluster_S_2,1979-10-01,7.26737504127288
cluster_S_2,1979-11-01,7.3056063375198
cluster_S_2,1979-12-01,6.73024740156205
cluster_S_2,1980-01-01,6.7632824576661
cluster_S_2,1980-02-01,6.20931543907093
cluster_S_2,1980-03-01,5.53859663847119
cluster_S_2,1980-04-01,7.16464137950729
cluster_S_2,1980-05-01,6.0027494752819
cluster_S_2,1980-06-01,7.80849909633174
cluster_S_2,1980-07-01,7.57210361937751
cluster_S_2,1980-08-01,6.66931856466145
cluster_S_2,1980-09-01,7.66710275963956
cluster_S_2,1980-10-01,7.12640196714933
cluster_S_2,1980-11-01,7.52258071276338
cluster_S_2,1980-12-01,6.55782679937386
cluster_S_2,1981-01-01,7.49059803620926
cluster_S_2,1981-02-01,6.82949579753654
cluster_S_2,1981-03-01,5.90705387668685
cluster_S_2,1981-04-01,6.86738430354204
cluster_S_2,1981-05-01,6.5850158471034
cluster_S_2,1981-06-01,7.3209909691541
cluster_S_2,1981-07-01,6.89474436470582
cluster_S_2,1981-08-01,6.93010653681442
cluster_S_2,1981-09-01,8.60829456525198
cluster_S_2,1981-10-01,6.97399553828496
cluster_S_2,1981-11-01,6.63117518459563
cluster_S_2,1981-12-01,7.03713971408611
cluster_S_2,1982-01-01,6.96406132204096
cluster_S_2,1982-02-01,6.77794886438602
cluster_S_2,1982-03-01,6.46227327460082
cluster_S_2,1982-04-01,6.76954328037799
cluster_S_2,1982-05-01,6.65312190983779
cluster_S_2,1982-06-01,6.3489449523434
cluster_S_2,1982-07-01,7.06993672616598
cluster_S_2,1982-08-01,6.99992683754879
cluster_S_2,1982-09-01,7.45242343701707
cluster_S_2,1982-10-01,6.99834522348885
cluster_S_2,1982-11-01,6.51787047739997
cluster_S_2,1982-12-01,6.41206459213322
cluster_S_2,1983-01-01,7.71748773756901
cluster_S_2,1983-02-01,6.58702640716267
cluster_S_2,1983-03-01,6.21861053697053
cluster_S_2,1983-04-01,6.30053843623674
cluster_S_2,1983-05-01,6.7841600643923
cluster_S_2,1983-06-01,6.93910265706794
cluster_S_2,1983-07-01,7.1764990568818
cluster_S_2,1983-08-01,7.39716908886012
cluster_S_2,1983-09-01,7.56777062386093
cluster_S_2,1983-10-01,7.24623124688253
cluster_S_2,1983-11-01,6.66602179306567
cluster_S_2,1983-12-01,6.18360151311092
cluster_S_2,1984-01-01,6.0494930269099
cluster_S_2,1984-02-01,5.81522055197706
cluster_S_2,1984-03-01,6.55781375740274
cluster_S_2,1984-04-01,8.24342083339772
cluster_S_2,1984-05-01,7.3164394993901
cluster_S_2,1984-06-01,7.57386359848831
cluster_S_2,1984-07-01,7.50779388827235
cluster_S_2,1984-08-01,6.68974975157524
cluster_S_2,1984-09-01,7.92943212150634
cluster_S_2,1984-10-01,7.199971464085
cluster_S_2,1984-11-01,7.33109866770283
cluster_S_2,1984-12-01,6.24577102383505
cluster_S_2,1985-01-01,7.10226497277674
cluster_S_2,1985-02-01,5.94258037976693
cluster_S_2,1985-03-01,6.15039169832434
cluster_S_2,1985-04-01,6.38743643570953
cluster_S_2,1985-05-01,6.48789335009396
cluster_S_2,1985-06-01,6.69654055223241
cluster_S_2,1985-07-01,7.08425282526238
cluster_S_2,1985-08-01,7.08638755711248
cluster_S_2,1985-09-01,7.55032159964724
cluster_S_2,1985-10-01,7.22158840132484
cluster_S_2,1985-11-01,7.10448698521411
cluster_S_2,1985-12-01,6.48218243591147
cluster_S_2,1986-01-01,6.46381252086452
cluster_S_2,1986-02-01,6.34314529561174
cluster_S_2,1986-03-01,6.27594814237707
cluster_S_2,1986-04-01,6.57924851518198
cluster_S_2,1986-05-01,6.90503567162823
cluster_S_2,1986-06-01,6.77375735379357
cluster_S_2,1986-07-01,6.99498021337162
cluster_S_2,1986-08-01,7.69530566761348
cluster_S_2,1986-09-01,8.2957475999771
cluster_S_2,1986-10-01,7.40622791851555
cluster_S_2,1986-11-01,7.1692709041495
cluster_S_2,1986-12-01,6.67628349647384
cluster_S_2,1987-01-01,6.26315149833183
cluster_S_2,1987-02-01,6.35073539615249
cluster_S_2,1987-03-01,6.45095629787221
cluster_S_2,1987-04-01,6.18251006406946
cluster_S_2,1987-05-01,7.79644987916648
cluster_S_2,1987-06-01,6.7057369309565
cluster_S_2,1987-07-01,7.62867244022987
cluster_S_2,1987-08-01,7.8384244984774
cluster_S_2,1987-09-01,7.30447478384565
cluster_S_2,1987-10-01,6.79618076657876
cluster_S_2,1987-11-01,7.27663960921163
cluster_S_2,1987-12-01,6.79580139216999
cluster_S_2,1988-01-01,6.11571997345474
cluster_S_2,1988-02-01,6.67497668710405
cluster_S_2,1988-03-01,6.59865983299731
cluster_S_2,1988-04-01,6.43530080558895
cluster_S_2,1988-05-01,6.06368767406874
cluster_S_2,1988-06-01,6.0621160183475
cluster_S_2,1988-07-01,8.14530732499694
cluster_S_2,1988-08-01,7.19368067409178
cluster_S_2,1988-09-01,6.86509617378194
cluster_S_2,1988-10-01,7.62691333719897
cluster_S_2,1988-11-01,7.31486297687987
cluster_S_2,1988-12-01,6.82813698927664
cluster_S_2,1989-01-01,6.74489217650523
cluster_S_2,1989-02-01,6.25873146439196
cluster_S_2,1989-03-01,6.07380160555206
cluster_S_2,1989-04-01,5.89338246433497
cluster_S_2,1989-05-01,5.57976880780902
cluster_S_2,1989-06-01,5.44214313301252
cluster_S_2,1989-07-01,6.76234899201605
cluster_S_2,1989-08-01,7.30949135577163
cluster_S_2,1989-09-01,7.38101498617744
cluster_S_2,1989-10-01,7.40410202008038
cluster_S_2,1989-11-01,7.66344520483237
cluster_S_2,1989-12-01,7.82534932912339
cluster_S_2,1990-01-01,6.48498603780382
cluster_S_2,1990-02-01,6.94013287435804
cluster_S_2,1990-03-01,6.1262057490939
cluster_S_2,1990-04-01,5.81139291993598
cluster_S_2,1990-05-01,6.21150507216693
cluster_S_2,1990-06-01,6.49024897225277
cluster_S_2,1990-07-01,6.64381723361916
cluster_S_2,1990-08-01,6.74476610396392
cluster_S_2,1990-09-01,8.01854725115592
cluster_S_2,1990-10-01,6.8763857611352
cluster_S_2,1990-11-01,7.3931573743964
cluster_S_2,1990-12-01,7.80926126529007
cluster_S_2,1991-01-01,7.57289115800879
cluster_S_2,1991-02-01,6.17148585455851
cluster_S_2,1991-03-01,5.63955346548444
cluster_S_2,1991-04-01,5.73423238210777
cluster_S_2,1991-05-01,6.22005395506893
cluster_S_2,1991-06-01,6.26302063450879
cluster_S_2,1991-07-01,7.41119094652047
cluster_S_2,1991-08-01,7.45222780240674
cluster_S_2,1991-09-01,7.706037078782
cluster_S_2,1991-10-01,7.40215438520305
cluster_S_2,1991-11-01,7.42378013449841
cluster_S_2,1991-12-01,5.89518050575258
cluster_S_2,1992-01-01,7.47391572434895
cluster_S_2,1992-02-01,6.52003217459536
cluster_S_2,1992-03-01,5.95191937568712
cluster_S_2,1992-04-01,7.1869041941856
cluster_S_2,1992-05-01,7.24294230994893
cluster_S_2,1992-06-01,6.89403788109714
cluster_S_2,1992-07-01,7.3214302120526
cluster_S_2,1992-08-01,7.07664744898508
cluster_S_2,1992-09-01,7.30394874777984
cluster_S_2,1992-10-01,6.50133740366533
cluster_S_2,1992-11-01,6.92557408215311
cluster_S_2,1992-12-01,7.15127435880657
cluster_S_2,1993-01-01,6.09633122217077
cluster_S_2,1993-02-01,6.0553545607147
cluster_S_2,1993-03-01,5.14060344896158
cluster_S_2,1993-04-01,6.91993645713646
cluster_S_2,1993-05-01,6.54690550395368
cluster_S_2,1993-06-01,7.07804321146
cluster_S_2,1993-07-01,7.95020106228996
cluster_S_2,1993-08-01,6.79573870465451
cluster_S_2,1993-09-01,7.38516847678776
cluster_S_2,1993-10-01,6.77519256011196
cluster_S_2,1993-11-01,8.1248156855314
cluster_S_2,1993-12-01,7.28365574184063
cluster_S_2,1994-01-01,7.06610942704801
cluster_S_2,1994-02-01,6.21574397465941
cluster_S_2,1994-03-01,7.04887733542868
cluster_S_2,1994-04-01,6.45955422434081
cluster_S_2,1994-05-01,5.73106619721125
cluster_S_2,1994-06-01,6.95972611618639
cluster_S_2,1994-07-01,7.24853912092114
cluster_S_2,1994-08-01,7.23087676739556
cluster_S_2,1994-09-01,7.59945032980048
cluster_S_2,1994-10-01,7.17327125829479
cluster_S_2,1994-11-01,6.99469064368426
cluster_S_2,1994-12-01,6.13915666856996
cluster_S_2,1995-01-01,6.6052731031456
cluster_S_2,1995-02-01,6.93107628139419
cluster_S_2,1995-03-01,5.89150929465435
cluster_S_2,1995-04-01,7.15225411562219
cluster_S_2,1995-05-01,5.63735492467691
cluster_S_2,1995-06-01,6.40099672903495
cluster_S_2,1995-07-01,6.9113531938771
cluster_S_2,1995-08-01,6.78961159497343
cluster_S_2,1995-09-01,7.71392963707569
cluster_S_2,1995-10-01,7.22965743393661
cluster_S_2,1995-11-01,6.94951085614735
cluster_S_2,1995-12-01,7.09025589410915
cluster_S_2,1996-01-01,6.70540689123671
cluster_S_2,1996-02-01,6.94997174837941
cluster_S_2,1996-03-01,7.1884003247595
cluster_S_2,1996-04-01,7.31718789205807
cluster_S_2,1996-05-01,4.94049884802232
cluster_S_2,1996-06-01,6.03890128508168
cluster_S_2,1996-07-01,6.68595344883737
cluster_S_2,1996-08-01,6.78888480809693
cluster_S_2,1996-09-01,7.86319661749407
cluster_S_2,1996-10-01,7.23679898838343
cluster_S_2,1996-11-01,7.50654274161109
cluster_S_2,1996-12-01,6.26159821002798
cluster_S_2,1997-01-01,7.30654832861588
cluster_S_2,1997-02-01,7.25760132619571
cluster_S_2,1997-03-01,5.97972472026075
cluster_S_2,1997-04-01,6.64817542540779
cluster_S_2,1997-05-01,6.55519002257444
cluster_S_2,1997-06-01,7.77897083733929
cluster_S_2,1997-07-01,7.24719603522364
cluster_S_2,1997-08-01,7.09677292206531
cluster_S_2,1997-09-01,6.22729394332005
cluster_S_2,1997-10-01,8.59335345915384
cluster_S_2,1997-11-01,7.55963105791309
cluster_S_2,1997-12-01,7.04904491689255
cluster_S_2,1998-01-01,7.01156267974921
cluster_S_2,1998-02-01,6.91797207817281
cluster_S_2,1998-03-01,6.63150074043579
cluster_S_2,1998-04-01,7.70221291748834
cluster_S_2,1998-05-01,6.43817125975484
cluster_S_2,1998-06-01,6.3041977221737
cluster_S_2,1998-07-01,6.9668462586136
cluster_S_2,1998-08-01,6.49630067370414
cluster_S_2,1998-09-01,7.09625502637276
cluster_S_2,1998-10-01,7.38200581045239
cluster_S_2,1998-11-01,7.20072177171581
cluster_S_2,1998-12-01,7.54532825918152
cluster_S_2,1999-01-01,6.94334525404908
cluster_S_2,1999-02-01,6.23242144553736
cluster_S_2,1999-03-01,6.95231279090686
cluster_S_2,1999-04-01,7.69150815002194
cluster_S_2,1999-05-01,6.68417151957418
cluster_S_2,1999-06-01,6.6793066308173
cluster_S_2,1999-07-01,7.26368562342083
cluster_S_2,1999-08-01,8.0119739257544
cluster_S_2,1999-09-01,7.6099115111193
cluster_S_2,1999-10-01,8.91690252129872
cluster_S_2,1999-11-01,7.11835170357575
cluster_S_2,1999-12-01,7.5972857647442
cluster_S_2,2000-01-01,6.23641422603776
cluster_S_2,2000-02-01,6.87167431571214
cluster_S_2,2000-03-01,6.63927352180731
cluster_S_2,2000-04-01,6.70162799998386
cluster_S_2,2000-05-01,7.24009438963721
cluster_S_2,2000-06-01,7.47571678453457
cluster_S_2,2000-07-01,7.9001484453738
cluster_S_2,2000-08-01,6.21421134434571
cluster_S_2,2000-09-01,7.16244390574431
cluster_S_2,2000-10-01,7.30751559430046
cluster_S_2,2000-11-01,6.7317819585414
cluster_S_2,2000-12-01,5.99657505087747
cluster_S_2,2001-01-01,6.28926334020293
cluster_S_2,2001-02-01,6.51643690503673
cluster_S_2,2001-03-01,5.75959662625449
cluster_S_2,2001-04-01,6.50164035979842
cluster_S_2,2001-05-01,6.83024869761881
cluster_S_2,2001-06-01,6.47814943005003
cluster_S_2,2001-07-01,7.33132504239148
cluster_S_2,2001-08-01,6.6729653137944
cluster_S_2,2001-09-01,8.62493402422118
cluster_S_2,2001-10-01,8.42481143281738
cluster_S_2,2001-11-01,6.91087332109886
cluster_S_2,2001-12-01,6.90105408475138
cluster_S_2,2002-01-01,6.68951791778519
cluster_S_2,2002-02-01,6.41298888304137
cluster_S_2,2002-03-01,6.75351839399964
cluster_S_2,2002-04-01,7.08918775802121
cluster_S_2,2002-05-01,6.14889616917648
cluster_S_2,2002-06-01,6.58938344634567
cluster_S_2,2002-07-01,6.81463361888826
cluster_S_2,2002-08-01,7.59019139076058
cluster_S_2,2002-09-01,7.08806841205111
cluster_S_2,2002-10-01,7.4570405893987
cluster_S_2,2002-11-01,8.02714493735243
cluster_S_2,2002-12-01,6.99399922936371
cluster_S_2,2003-01-01,6.34724092187043
cluster_S_2,2003-02-01,5.74608903405705
cluster_S_2,2003-03-01,6.36418927150143
cluster_S_2,2003-04-01,6.37613123492356
cluster_S_2,2003-05-01,7.35420634511116
cluster_S_2,2003-06-01,6.03067378580662
cluster_S_2,2003-07-01,6.75466326705215
cluster_S_2,2003-08-01,7.36555560382733
cluster_S_2,2003-09-01,7.41609835765132
cluster_S_2,2003-10-01,7.12906580463439
cluster_S_2,2003-11-01,7.33848711312876
